"PUF_ID","sample","fpl","SWB_1","SWB_2","SWB_3","FWBscore","FSscore","KHscore"
9714,"General population","200%+ FPL","7 Strongly agree","6","6","55","55",0.242
9217,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","6","62","52",0.712
11846,"General population","200%+ FPL","5","5","6","64","60",1.267
7273,"General population","100%-199% FPL","4","4","4","50","41",-0.909
13537,"General population","200%+ FPL","5","7 Strongly agree","6","48","65",-0.188
8141,"Age 62+ oversample","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","75","68",0.712
7747,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","43","48",0.712
10377,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","72","47",0.712
10378,"Age 62+ oversample","200%+ FPL","6","6","6","57","51",0.712
7324,"General population","100%-199% FPL","4","4","4","50","42",-0.57
8980,"General population","<100% FPL","3","4","4","42","56",-1.713
8142,"General population","200%+ FPL","6","5","6","57","59",0.712
10581,"General population","<100% FPL","1 Strongly disagree","7 Strongly agree","7 Strongly agree","25","36",-1.485
7871,"Age 62+ oversample","200%+ FPL","6","6","6","80","50",1.267
13505,"General population","100%-199% FPL","7 Strongly agree","6","6","71","63",0.242
11515,"Age 62+ oversample","200%+ FPL","6","5","6","73","51",0.712
11368,"Age 62+ oversample","200%+ FPL","6","6","7 Strongly agree","59","50",0.242
12601,"General population","100%-199% FPL","4","6","6","43","42",0.242
9468,"General population","200%+ FPL","5","6","5","56","57",0.712
10582,"Age 62+ oversample","200%+ FPL","7 Strongly agree","6","6","50","49",0.242
13417,"General population","100%-199% FPL","7 Strongly agree","6","6","47","38",-0.909
8541,"General population","200%+ FPL","6","3","7 Strongly agree","57","57",0.242
7230,"General population","<100% FPL","3","3","3","48","42",-0.57
7407,"General population","200%+ FPL","4","5","6","46","42",-1.485
11107,"Age 62+ oversample","200%+ FPL","6","6","6","67","56",0.712
12643,"Age 62+ oversample","200%+ FPL","1 Strongly disagree","2","5","62","49",0.712
11737,"General population","100%-199% FPL","4","4","4","40","9",-0.909
12361,"General population","100%-199% FPL","4","5","6","47","33",-1.215
13641,"General population","200%+ FPL","6","5","7 Strongly agree","47","53",-0.188
7748,"General population","200%+ FPL","6","6","7 Strongly agree","77","58",1.267
8143,"General population","200%+ FPL","6","6","4","62","52",0.712
14361,"Age 62+ oversample","200%+ FPL","6","6","5","77","54",-0.188
8338,"General population","200%+ FPL","6","5","6","63","57",1.267
9469,"General population","200%+ FPL","6","6","7 Strongly agree","71","69",0.712
10156,"General population","200%+ FPL","7 Strongly agree","6","4","57","51",-0.57
8144,"General population","100%-199% FPL","6","5","4","48","57",-0.188
9218,"General population","200%+ FPL","6","6","6","64","53",-0.188
8339,"General population","200%+ FPL","5","4","6","44","45",-0.57
12312,"General population","200%+ FPL","7 Strongly agree","6","6","56","51",-0.188
7749,"General population","200%+ FPL","6","6","6","70","42",-0.57
9943,"General population","200%+ FPL","3","5","5","46","50",0.712
9715,"General population","200%+ FPL","4","5","5","39","43",-0.188
10776,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","58","54",0.712
13023,"Age 62+ oversample","200%+ FPL","3","3","3","53","55",0.242
11516,"General population","200%+ FPL","6","4","6","58","55",0.242
13307,"General population","200%+ FPL","6","6","7 Strongly agree","46","46",-1.215
9944,"General population","100%-199% FPL","2","2","5","22","47",0.242
10157,"Age 62+ oversample","200%+ FPL","4","2","2","43","34",0.712
8542,"General population","100%-199% FPL","5","4","5","36","33",-0.909
10379,"General population","200%+ FPL","7 Strongly agree","6","6","65","64",0.242
12313,"Age 62+ oversample","200%+ FPL","4","4","4","64","53",0.712
9219,"Age 62+ oversample","100%-199% FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","63","57",-0.909
14360,"Age 62+ oversample","200%+ FPL","5","4","6","57","44",1.267
9716,"General population","200%+ FPL","4","4","5","56","47",-0.188
13173,"General population","200%+ FPL","6","6","4","77","46",-0.188
9717,"General population","200%+ FPL","6","4","2","56","48",0.242
11635,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","5","95","85",0.712
12022,"General population","100%-199% FPL","4","1 Strongly disagree","1 Strongly disagree","26","21",0.712
11940,"Age 62+ oversample","200%+ FPL","7 Strongly agree","4","4","73","62",0.242
7408,"General population","<100% FPL","1 Strongly disagree","4","4","21","33",-0.57
9718,"General population","200%+ FPL","6","5","7 Strongly agree","63","51",0.242
12362,"General population","200%+ FPL","6","6","6","61","51",-0.57
10380,"General population","200%+ FPL","5","3","5","61","54",-0.188
12023,"Age 62+ oversample","<100% FPL","7 Strongly agree","1 Strongly disagree","4","41","48",1.267
12602,"General population","200%+ FPL","6","6","4","52","39",0.712
11369,"General population","200%+ FPL","6","6","7 Strongly agree","51","54",1.267
7872,"General population","200%+ FPL","6","6","7 Strongly agree","55","45",0.242
9945,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","64","67",0.712
11847,"General population","100%-199% FPL","6","5","7 Strongly agree","58","47",-1.485
11108,"General population","200%+ FPL","6","5","7 Strongly agree","76","60",-0.188
13462,"General population","200%+ FPL","4","5","7 Strongly agree","60","42",0.242
10923,"General population","100%-199% FPL","6","6","4","56","52",0.712
9946,"Age 62+ oversample","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","66","55",-0.57
11242,"General population","200%+ FPL","3","2","4","36","41",0.712
14144,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","58","52",0.242
13318,"Age 62+ oversample","100%-199% FPL","6","3","2","62","54",0.242
11738,"General population","200%+ FPL","6","7 Strongly agree","5","49","42",-0.909
8750,"General population","200%+ FPL","4","4","3","80","85",0.242
11636,"Age 62+ oversample","200%+ FPL","6","5","6","50","44",-0.188
9470,"General population","200%+ FPL","6","6","6","49","40",0.712
13418,"General population","200%+ FPL","5","6","5","70","46",0.242
9471,"Age 62+ oversample","100%-199% FPL","6","6","6","59","55",-0.57
7167,"General population","200%+ FPL","5","6","5","48","42",-1.485
8013,"General population","200%+ FPL","1 Strongly disagree","3","5","18","38",0.712
9472,"General population","200%+ FPL","6","6","6","48","44",-0.188
12478,"General population","200%+ FPL","4","4","5","49","43",0.242
9220,"General population","200%+ FPL","7 Strongly agree","5","7 Strongly agree","67","70",0.242
10158,"General population","100%-199% FPL","7 Strongly agree","6","6","68","45",-0.188
10159,"General population","200%+ FPL","3","3","6","42","27",-0.57
7750,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","76","65",1.267
13182,"Age 62+ oversample","200%+ FPL","6","6","4","60","56",0.712
8014,"Age 62+ oversample","200%+ FPL","6","5","4","69","58",0.242
8145,"General population","200%+ FPL","6","6","6","54","39",0.242
10924,"Age 62+ oversample","200%+ FPL","5","6","6","61","78",0.242
8340,"General population","200%+ FPL","6","6","5","61","47",0.242
13645,"General population","200%+ FPL","5","7 Strongly agree","6","43","35",-0.188
9473,"General population","200%+ FPL","4","7 Strongly agree","6","48","54",0.242
11739,"General population","100%-199% FPL","6","7 Strongly agree","6","49","42",-0.188
13438,"General population","200%+ FPL","5","6","6","58","55",0.242
8543,"General population","200%+ FPL","5","5","5","57","51",1.267
10381,"Age 62+ oversample","100%-199% FPL","4","5","5","56","55",0.242
8751,"General population","200%+ FPL","3","5","4","37","28",-0.909
10925,"General population","200%+ FPL","6","6","5","77","60",1.267
11109,"General population","200%+ FPL","6","6","6","53","55",0.242
13024,"General population","200%+ FPL","5","7 Strongly agree","7 Strongly agree","66","64",0.712
9719,"Age 62+ oversample","200%+ FPL","5","4","5","42","32",0.242
10160,"Age 62+ oversample","200%+ FPL","7 Strongly agree","4","7 Strongly agree","59","44",-0.188
9474,"General population","200%+ FPL","6","6","6","68","57",0.712
12024,"General population","200%+ FPL","5","6","4","56","55",0.712
8015,"General population","200%+ FPL","5","6","4","58","53",0.242
11517,"Age 62+ oversample","100%-199% FPL","2","3","5","33","37",0.712
7409,"General population","200%+ FPL","5","5","5","60","42",-1.485
9221,"General population","200%+ FPL","3","7 Strongly agree","5","42","53",0.712
10382,"General population","200%+ FPL","1 Strongly disagree","1 Strongly disagree","3","23","50",-0.188
9475,"General population","200%+ FPL","6","6","7 Strongly agree","64","58",0.712
10777,"Age 62+ oversample","<100% FPL","7 Strongly agree","6","4","64","44",-0.909
13928,"Age 62+ oversample","200%+ FPL","6","6","6","80","55",1.267
8982,"General population","200%+ FPL","5","5","5","67","42",-0.188
9222,"General population","200%+ FPL","4","6","5","49","48",1.267
13369,"General population","<100% FPL","6","6","6","53","55",-1.713
11848,"General population","100%-199% FPL","4","3","5","54","75",-0.57
11849,"Age 62+ oversample","200%+ FPL","6","6","7 Strongly agree","62","53",0.712
10161,"General population","200%+ FPL","7 Strongly agree","6","5","67","49",-0.188
11110,"General population","200%+ FPL","6","7 Strongly agree","7 Strongly agree","34","52",-0.188
12565,"General population","200%+ FPL","4","5","5","52","78",-0.57
10926,"General population","200%+ FPL","5","5","5","43","52",0.712
8016,"General population","100%-199% FPL","7 Strongly agree","6","6","43","60",-0.909
14153,"General population","200%+ FPL","6","5","5","58","43",-0.188
12025,"Age 62+ oversample","<100% FPL","6","5","5","62","50",0.242
8544,"General population","<100% FPL","4","4","5","23","46",-0.909
10583,"General population","200%+ FPL","6","5","6","50","55",1.267
9223,"General population","200%+ FPL","7 Strongly agree","6","6","75","61",1.267
10162,"General population","200%+ FPL","6","5","6","45","48",-0.188
10383,"Age 62+ oversample","200%+ FPL","6","5","4","49","58",-0.188
13356,"General population","100%-199% FPL","4","4","5","24","42",0.712
13659,"Age 62+ oversample","100%-199% FPL","1 Strongly disagree","2","6","39","22",-1.215
14030,"General population","200%+ FPL","5","5","4","40","38",-0.57
13729,"Age 62+ oversample","200%+ FPL","6","5","7 Strongly agree","63","55",0.242
13448,"Age 62+ oversample","200%+ FPL","7 Strongly agree","5","5","60","69",-0.57
12426,"Age 62+ oversample","200%+ FPL","1 Strongly disagree","5","1 Strongly disagree","69","64",0.242
8146,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","61","57",0.242
13888,"General population","200%+ FPL","4","2","5","48","37",-0.57
14006,"Age 62+ oversample","200%+ FPL","7 Strongly agree","4","4","56","54",-0.188
13106,"Age 62+ oversample","200%+ FPL","7 Strongly agree","7 Strongly agree","5","50","50",-0.909
13691,"General population","200%+ FPL","4","4","5","45","41",-0.188
9224,"General population","200%+ FPL","6","6","5","59","43",0.712
9947,"General population","<100% FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","51","47",-0.57
10778,"General population","<100% FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","58","53",-1.485
11243,"General population","200%+ FPL","6","6","6","53","53",-0.188
11244,"General population","200%+ FPL","6","5","6","47","43",-0.188
13801,"General population","200%+ FPL","2","2","2","49","40",-0.188
8018,"General population","200%+ FPL","4","4","4","54","37",-0.188
10779,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","72","85",1.267
12831,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","79","79",1.267
13725,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","69","52",-0.57
13278,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","55","46",0.242
8147,"General population","<100% FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","49","50",0.712
8546,"General population","200%+ FPL","Refused","Refused","4","51","42",-1.485
10384,"Age 62+ oversample","200%+ FPL","7 Strongly agree","6","5","77","52",0.712
12527,"General population","<100% FPL","5","4","6","36","49",0.242
11370,"General population","200%+ FPL","7 Strongly agree","6","4","85","52",0.712
9720,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","62","61",0.712
9948,"General population","200%+ FPL","6","5","7 Strongly agree","62","49",0.712
8019,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","79","57",-0.57
13120,"General population","200%+ FPL","6","6","6","59","56",0.242
10780,"Age 62+ oversample","200%+ FPL","6","6","6","61","60",-0.188
9949,"General population","200%+ FPL","6","5","6","64","51",1.267
9950,"General population","200%+ FPL","4","5","4","43","54",-0.188
8547,"General population","200%+ FPL","6","7 Strongly agree","7 Strongly agree","46","56",-0.188
11518,"General population","200%+ FPL","6","6","6","60","53",-0.188
11941,"Age 62+ oversample","200%+ FPL","6","6","5","77","44",-0.57
8752,"General population","200%+ FPL","5","4","6","59","49",0.242
13575,"Age 62+ oversample","200%+ FPL","6","6","5","79","52",0.712
10584,"General population","200%+ FPL","5","3","4","38","37",0.242
10927,"General population","200%+ FPL","5","6","7 Strongly agree","52","53",0.712
7410,"General population","100%-199% FPL","5","5","6","65","53",-0.909
11245,"Age 62+ oversample","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","67","68",0.712
14288,"General population","200%+ FPL","4","5","1 Strongly disagree","61","42",-0.57
13225,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","67","67",0.712
14285,"General population","100%-199% FPL","6","7 Strongly agree","7 Strongly agree","45","50",0.242
12905,"General population","200%+ FPL","6","6","5","62","63",-0.188
10585,"General population","200%+ FPL","6","7 Strongly agree","7 Strongly agree","58","56",-0.188
13189,"General population","200%+ FPL","1 Strongly disagree","2","3","21","61",-0.188
13522,"General population","200%+ FPL","6","6","6","56","44",1.267
